measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,75,Austria,3,Both,22,All Ages,724,Interpersonal violence,1,Number,2017,68.68394288004083,74.46506299943944,63.12236217192341
1,Deaths,176,Comoros,1,Male,22,All Ages,724,Interpersonal violence,1,Number,2017,41.679324738655474,59.72899959343567,15.227541995973526
1,Deaths,176,Comoros,2,Female,22,All Ages,724,Interpersonal violence,1,Number,2017,13.0678478234896,18.60656714199091,4.513551964095252
1,Deaths,176,Comoros,3,Both,22,All Ages,724,Interpersonal violence,1,Number,2017,54.74717256214502,76.40955726454027,20.870288158221584
1,Deaths,50,Montenegro,1,Male,22,All Ages,724,Interpersonal violence,1,Number,2017,14.732544400074037,20.122196452088012,11.56718964167421
1,Deaths,50,Montenegro,2,Female,22,All Ages,724,Interpersonal violence,1,Number,2017,7.387923752532359,10.704201967608192,5.5984126205717235
1,Deaths,50,Montenegro,3,Both,22,All Ages,724,Interpersonal violence,1,Number,2017,22.120468152606442,28.697574286942753,18.57578611823887
1,Deaths,99,Uruguay,1,Male,22,All Ages,724,Interpersonal violence,1,Number,2017,176.55624899621833,205.78087440193764,148.74053018578164
1,Deaths,99,Uruguay,2,Female,22,All Ages,724,Interpersonal violence,1,Number,2017,33.25894100382104,39.762264737130494,27.500059428895298
1,Deaths,99,Uruguay,3,Both,22,All Ages,724,Interpersonal violence,1,Number,2017,209.8151900000393,239.23538491578302,181.1673157077142
1,Deaths,150,Oman,1,Male,22,All Ages,724,Interpersonal violence,1,Number,2017,19.22931885933434,29.314599111535784,13.442434625385605
1,Deaths,150,Oman,2,Female,22,All Ages,724,Interpersonal violence,1,Number,2017,4.922194449518939,7.096841439437355,3.4412485526920737
1,Deaths,150,Oman,3,Both,22,All Ages,724,Interpersonal violence,1,Number,2017,24.151513308853275,34.96395770119078,18.030604258159567
1,Deaths,76,Belgium,1,Male,22,All Ages,724,Interpersonal violence,1,Number,2017,88.45053215468735,98.53901066872295,78.85463617355583
1,Deaths,76,Belgium,2,Female,22,All Ages,724,Interpersonal violence,1,Number,2017,63.14578760448924,70.61453540784359,56.286356434369324
1,Deaths,76,Belgium,3,Both,22,All Ages,724,Interpersonal violence,1,Number,2017,151.5963197591766,164.27534406898303,140.11679135468367
1,Deaths,202,Cameroon,1,Male,22,All Ages,724,Interpersonal violence,1,Number,2017,585.4230535517886,826.40115171151,309.79452973560626
1,Deaths,202,Cameroon,2,Female,22,All Ages,724,Interpersonal violence,1,Number,2017,142.7623817144596,212.7897527939838,79.68493693752232
1,Deaths,202,Cameroon,3,Both,22,All Ages,724,Interpersonal violence,1,Number,2017,728.1854352662485,1000.7478380356896,398.4646329304295
