measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,48,Hungary,1,Male,22,All Ages,697,Falls,1,Number,2017,939.7291277619426,1019.8617610336246,870.1510373783257
1,Deaths,48,Hungary,2,Female,22,All Ages,697,Falls,1,Number,2017,934.7643231368402,1020.811910894285,849.0674920635713
1,Deaths,48,Hungary,3,Both,22,All Ages,697,Falls,1,Number,2017,1874.4934508987794,1983.8009309554193,1766.9764585022792
1,Deaths,149,Palestine,1,Male,22,All Ages,697,Falls,1,Number,2017,78.23778507894966,98.62960719327796,47.584428187095966
1,Deaths,149,Palestine,2,Female,22,All Ages,697,Falls,1,Number,2017,36.31832781588272,41.564044324247284,31.41291482279188
1,Deaths,149,Palestine,3,Both,22,All Ages,697,Falls,1,Number,2017,114.5561128948324,137.47441189986873,82.42942597718147
1,Deaths,298,American Samoa,1,Male,22,All Ages,697,Falls,1,Number,2017,1.3052525936711803,1.5249389454241595,1.0684658141734154
1,Deaths,298,American Samoa,2,Female,22,All Ages,697,Falls,1,Number,2017,0.40350689427977915,0.4641143107263902,0.34592077044059033
1,Deaths,298,American Samoa,3,Both,22,All Ages,697,Falls,1,Number,2017,1.7087594879509604,1.9296460769702615,1.4674139867843563
1,Deaths,23,Kiribati,1,Male,22,All Ages,697,Falls,1,Number,2017,1.2257874151731298,1.6375927582023801,0.7688275316106128
1,Deaths,23,Kiribati,2,Female,22,All Ages,697,Falls,1,Number,2017,0.41047910832734147,0.5105655908075921,0.32391251839713703
1,Deaths,23,Kiribati,3,Both,22,All Ages,697,Falls,1,Number,2017,1.6362665235004707,2.0568125491083356,1.1882717734733932
1,Deaths,99,Uruguay,1,Male,22,All Ages,697,Falls,1,Number,2017,114.54765081999385,132.15412251800365,98.3014533683318
1,Deaths,99,Uruguay,2,Female,22,All Ages,697,Falls,1,Number,2017,135.33033253619686,157.81184126302045,114.57602167086931
1,Deaths,99,Uruguay,3,Both,22,All Ages,697,Falls,1,Number,2017,249.87798335619078,277.271555885075,222.8319391036779
1,Deaths,49,Macedonia,1,Male,22,All Ages,697,Falls,1,Number,2017,61.21761489835252,72.59493415123573,44.60280755672412
1,Deaths,49,Macedonia,2,Female,22,All Ages,697,Falls,1,Number,2017,37.28362893698767,43.55482633683679,30.617212001485363
1,Deaths,49,Macedonia,3,Both,22,All Ages,697,Falls,1,Number,2017,98.50124383534019,112.40255205354369,79.77568418658656
1,Deaths,201,Burkina Faso,1,Male,22,All Ages,697,Falls,1,Number,2017,770.9019929761276,939.315426721956,631.7035949512829
1,Deaths,201,Burkina Faso,2,Female,22,All Ages,697,Falls,1,Number,2017,477.7632396220386,563.4613349739623,402.31292833072547
1,Deaths,201,Burkina Faso,3,Both,22,All Ages,697,Falls,1,Number,2017,1248.665232598167,1437.861411908757,1080.7050064957984
1,Deaths,74,Andorra,1,Male,22,All Ages,697,Falls,1,Number,2017,4.715374287320449,6.375778660230912,3.3693735684981787
1,Deaths,74,Andorra,2,Female,22,All Ages,697,Falls,1,Number,2017,4.01470514336307,5.288067382567786,2.959018682321341
1,Deaths,74,Andorra,3,Both,22,All Ages,697,Falls,1,Number,2017,8.730079430683501,10.599457500057706,7.15088395470207
1,Deaths,150,Oman,1,Male,22,All Ages,697,Falls,1,Number,2017,61.75211982387105,80.93043322036169,46.226592798694064
1,Deaths,150,Oman,2,Female,22,All Ages,697,Falls,1,Number,2017,13.472392541325632,16.21505944246701,10.834670086907202
1,Deaths,150,Oman,3,Both,22,All Ages,697,Falls,1,Number,2017,75.22451236519687,93.12265442066233,59.62355580095734
1,Deaths,176,Comoros,1,Male,22,All Ages,697,Falls,1,Number,2017,20.58909998909498,30.128260394668395,15.484962973218328
1,Deaths,176,Comoros,2,Female,22,All Ages,697,Falls,1,Number,2017,14.322900538789561,18.527879396625906,11.111183925905586
1,Deaths,176,Comoros,3,Both,22,All Ages,697,Falls,1,Number,2017,34.912000527884544,45.32549712848856,28.21248038079833
1,Deaths,305,Bermuda,1,Male,22,All Ages,697,Falls,1,Number,2017,2.6849782095734254,2.960876914345582,2.3939776481785833
1,Deaths,305,Bermuda,2,Female,22,All Ages,697,Falls,1,Number,2017,1.113762627125252,1.2787539553695064,0.9552524749301411
1,Deaths,305,Bermuda,3,Both,22,All Ages,697,Falls,1,Number,2017,3.798740836698681,4.126400474934918,3.4611415620782315
1,Deaths,202,Cameroon,1,Male,22,All Ages,697,Falls,1,Number,2017,764.3305838314636,1028.2860403852292,581.4280858371197
1,Deaths,202,Cameroon,2,Female,22,All Ages,697,Falls,1,Number,2017,399.30237360959813,511.21117044235194,307.9959034425369
1,Deaths,202,Cameroon,3,Both,22,All Ages,697,Falls,1,Number,2017,1163.6329574410634,1428.985632809762,933.0425085341612
1,Deaths,50,Montenegro,1,Male,22,All Ages,697,Falls,1,Number,2017,20.385994671736707,24.447366110806595,16.910945999712165
1,Deaths,50,Montenegro,2,Female,22,All Ages,697,Falls,1,Number,2017,5.6248034781374106,6.907598938251506,4.609033884056417
1,Deaths,50,Montenegro,3,Both,22,All Ages,697,Falls,1,Number,2017,26.010798149874066,30.463716167757205,22.465330618542815
1,Deaths,125,Colombia,1,Male,22,All Ages,697,Falls,1,Number,2017,1311.8336886411219,1516.6851369919923,1114.7289872078582
1,Deaths,125,Colombia,2,Female,22,All Ages,697,Falls,1,Number,2017,495.7486204655959,571.6443108515342,428.74734888332495
